algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,iter,groupID
ranClusterOnce,7,200,28309363@N07,7,594.1975961141576,4.215596330275229,5.095982142857142,True,4.655789236566186,1.0,0.0,7-21-28-22-7-11-27-7-16-6-7,1,5.0
ClusterPerDayByInterest,7,200,61239510@N00,7,593.2911082238842,4.4299855142443265,2.789151356080487,True,3.609568435162407,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,54484406@N08,7,586.9276114690437,3.5251086431675516,2.0,True,2.762554321583776,1.0,0.0,7-28-22-21-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,27031977@N04,7,593.2911082238842,4.4299855142443265,2.0,True,3.2149927571221633,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,57412095@N05,7,593.2911082238842,4.4299855142443265,2.591836734693876,True,3.5109111244691014,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,44124367252@N01,7,593.2911082238842,4.4299855142443265,2.3254972875226043,True,3.3777414008834654,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,29146273@N03,7,593.2911082238842,4.4299855142443265,7.0,True,5.714992757122163,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,30624156@N00,7,593.2911082238842,4.4299855142443265,6.879611323770673,True,5.6547984190075,1.0,0.011020906069911253,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,57449260@N00,7,593.2911082238842,4.4299855142443265,2.0,True,3.2149927571221633,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,84197163@N00,7,593.2911082238842,4.4299855142443265,4.969594594594595,True,4.699790054419461,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,41814550@N00,7,586.9276114690437,3.5251086431675516,2.0,True,2.762554321583776,1.0,0.0,7-28-22-21-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,14864718@N02,7,593.2911082238842,4.4299855142443265,2.005089058524173,True,3.2175372863842497,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,39038071@N00,7,593.2911082238842,4.4299855142443265,2.0,True,3.2149927571221633,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,12369809@N07,7,593.2911082238842,4.4299855142443265,5.0497023809523816,True,4.739843947598354,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,44576730@N06,7,586.9276114690437,3.5251086431675516,2.375,True,2.950054321583776,1.0,0.0,7-28-22-21-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,75546495@N03,7,586.9276114690437,3.5251086431675516,1.4954594428197623,True,2.510284042993657,0.7477297214098811,0.0,7-28-22-21-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,59525924@N05,7,593.2911082238842,4.4299855142443265,4.790633608815429,True,4.610309561529878,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,15273063@N00,7,586.9276114690437,3.5251086431675516,2.0,True,2.762554321583776,1.0,0.0,7-28-22-21-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,71423916@N00,7,593.2911082238842,4.4299855142443265,2.0,True,3.2149927571221633,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,15580384@N05,7,586.9276114690437,3.5251086431675516,2.0,True,2.762554321583776,1.0,0.0,7-28-22-21-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,54058921@N00,7,593.2911082238842,4.4299855142443265,4.0,True,4.214992757122163,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,25133522@N00,7,593.2911082238842,4.4299855142443265,4.44957805907173,True,4.4397817866580285,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,9942515@N05,7,593.2911082238842,4.4299855142443265,2.0,True,3.2149927571221633,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,82568321@N00,7,593.2911082238842,4.4299855142443265,2.2076226012793176,True,3.318804057761822,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,42875348@N00,7,593.2911082238842,4.4299855142443265,2.2106788799350685,True,3.3203321970896975,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,59724445@N07,7,593.2911082238842,4.4299855142443265,2.0,True,3.2149927571221633,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,43334562@N00,7,593.2911082238842,4.4299855142443265,2.2932254802831142,True,3.3616054972637204,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,12072678@N00,7,593.2911082238842,4.4299855142443265,2.1941899915182357,True,3.312087752881281,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,34314322@N00,7,593.2911082238842,4.4299855142443265,3.2014633140972784,True,3.8157244141708024,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,35034351963@N01,7,586.9276114690437,3.5251086431675516,0.0,True,1.7625543215837758,0.0,0.0,7-28-22-21-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,46769540@N00,7,593.2911082238842,4.4299855142443265,2.8507936507936504,True,3.6403895825189885,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,65846543@N00,6,537.3703183528851,3.6967648478995656,4.0,True,3.848382423949783,1.0,0.0,7-28-22-21-7-16-23-7-8-7,1,
ClusterPerDayByInterest,7,200,48986833@N00,7,593.2911082238842,4.4299855142443265,2.0,True,3.2149927571221633,1.0,0.0,7-28-22-21-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,38030421@N08,6,571.1880062943437,4.015451472718493,1.0,True,2.5077257363592467,1.0,0.0,7-28-22-21-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,32132568@N06,6,537.3703183528851,3.6967648478995656,1.0,True,2.348382423949783,1.0,0.0,7-28-22-21-7-16-23-7-8-7,1,
ClusterPerDayByInterest,7,200,76551426@N00,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,7262621@N06,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,79833224@N00,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,65173084@N00,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,29052829@N00,6,585.3720655884026,3.535007242877837,4.987810487580497,True,4.261408865229168,1.0,0.0,7-28-1-7-27-11-7-23-16-7,1,
ClusterPerDayByInterest,7,200,24566752@N05,5,563.2689636588623,3.120473201352004,2.095504172333934,True,2.607988686842969,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,17373191@N00,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,98453206@N00,5,563.2689636588623,3.120473201352004,1.0,True,2.060236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,76222606@N03,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,37256969@N08,6,579.0085688335622,2.6301303718010622,1.8044692737430166,True,2.2172998227720395,1.0,0.0,7-28-1-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,41101678@N00,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,33455071@N00,6,579.0085688335622,2.6301303718010622,0.0,True,1.3150651859005311,0.0,0.0,7-28-1-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,69349066@N00,6,550.1578236591108,3.6216803476581365,1.0291193181818181,True,2.3253998329199774,1.0,0.0,7-28-1-7-16-23-7-30-21-7,1,
ClusterPerDayByInterest,7,200,37574483@N07,6,579.0085688335622,2.6301303718010622,2.4265443113263654,True,2.528337341563714,1.0,0.0,7-28-1-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,61825972@N08,6,550.1578236591108,3.6216803476581365,2.0,True,2.8108401738290683,1.0,0.0,7-28-1-7-16-23-7-30-21-7,1,
ClusterPerDayByInterest,7,200,66907518@N00,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,44124427374@N01,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,67961268@N00,6,550.1578236591108,3.6216803476581365,1.0,True,2.3108401738290683,1.0,0.0,7-28-1-7-16-23-7-30-21-7,1,
ClusterPerDayByInterest,7,200,9416709@N08,6,585.3720655884026,3.535007242877837,1.3381294964028754,True,2.4365683696403564,0.33453237410071884,0.0,7-28-1-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,98153629@N00,5,563.2689636588623,3.120473201352004,2.656934306569343,True,2.8887037539606735,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,48784629@N00,5,563.2689636588623,3.120473201352004,2.102124112670324,True,2.6112986570111643,1.0,6.782968487893704e-05,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,90678392@N00,5,563.2689636588623,3.120473201352004,2.0,True,2.560236600676002,1.0,0.0,7-28-1-7-4-7-23-16-7,1,
ClusterPerDayByInterest,7,200,28636659@N05,6,585.3720655884026,3.535007242877837,4.0,True,3.7675036214389186,1.0,0.0,7-28-1-7-16-23-7-27-11-7,1,
ClusterPerDayByInterest,7,200,12925338@N07,6,579.0085688335622,2.6301303718010622,2.0,True,2.315065185900531,1.0,0.0,7-28-1-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,7680826@N04,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,19761391@N06,7,545.3373373481561,3.450024142926123,3.008274984086569,True,3.229149563506346,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,17856604@N00,7,545.3373373481561,3.450024142926123,3.6805111821086247,True,3.565267662517374,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,43354049@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,41969093@N00,7,545.3373373481561,3.450024142926123,3.490633363068688,True,3.470328752997405,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,18383768@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,32188688@N00,7,545.3373373481561,3.450024142926123,3.850007552489805,True,3.650015847707964,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,71401076@N00,7,550.2886889447433,3.9435055528730083,5.967821401077753,True,4.9556634769753805,1.0,0.0,7-23-22-28-7-27-11-7-30-21-7,1,
ClusterPerDayByInterest,7,200,20275330@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,57958712@N00,7,545.3373373481561,3.450024142926123,4.11479856862519,True,3.7824113557756567,1.0,0.03618838739466704,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,13511601@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,30739892@N03,7,545.3373373481561,3.450024142926123,3.9186739804435953,True,3.684349061684859,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,22292214@N00,7,545.3373373481561,3.450024142926123,2.4893617021276615,True,2.9696929225268924,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,70597029@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,35034355962@N01,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,14954127@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,33745415@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,69708810@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,9492113@N02,7,545.3373373481561,3.450024142926123,3.058649044418578,True,3.2543365936723507,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,97478728@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,7910884@N08,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,34427466731@N01,7,545.3373373481561,3.450024142926123,3.45233311006921,True,3.4511786264976667,0.8070997990622899,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,20532289@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,87106106@N00,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,44129804@N03,7,545.3373373481561,3.450024142926123,3.0,True,3.2250120714630617,1.0,0.0,7-23-22-28-7-25-24-7-30-21-7,1,
ClusterPerDayByInterest,7,200,14816925@N00,6,585.6863386488707,3.2892322549492996,3.464739566990905,True,3.3769859109701024,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,51035729697@N01,6,585.6863386488707,3.2892322549492996,2.455684870188004,True,2.872458562568652,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,37996606796@N01,6,585.6863386488707,3.2892322549492996,2.1693290734824284,True,2.729280664215864,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,27291676@N06,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,74547255@N00,6,585.6863386488707,3.2892322549492996,0.040546097540916176,True,1.664889176245108,0.020560901389916935,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,41634302@N08,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,44654079@N05,6,585.6863386488707,3.2892322549492996,2.1606265640930578,True,2.7249294095211787,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,85213921@N04,6,585.6863386488707,3.2892322549492996,2.384615384615385,True,2.836923819782342,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,12693197@N06,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,25653648@N08,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,81354599@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,70319561@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,93852598@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,95674706@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,23739231@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,88105592@N00,6,585.6863386488707,3.2892322549492996,2.1756225425950197,True,2.7324273987721597,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,66691654@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,73293249@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,26372307@N03,6,585.6863386488707,3.2892322549492996,0.0,True,1.6446161274746498,0.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,44124367522@N01,6,585.6863386488707,3.2892322549492996,1.6637910042787079,True,2.476511629614004,1.0,0.0014262357811249866,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,37649829@N03,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,43139087@N00,6,585.6863386488707,3.2892322549492996,5.110128890674746,True,4.199680572812023,1.0,0.015392699286001312,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,61861930@N00,6,585.6863386488707,3.2892322549492996,2.918173168411037,True,3.1037027116801683,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,92354342@N00,6,585.6863386488707,3.2892322549492996,2.0,True,2.6446161274746496,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,67194633@N00,6,585.6863386488707,3.2892322549492996,2.3415662650602416,True,2.815399260004771,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,65320201@N03,6,585.6863386488707,3.2892322549492996,2.031482541499714,True,2.660357398224507,1.0,0.0,7-22-16-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,19614198@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,41745522@N08,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,73101728@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,28309363@N07,6,537.0218749765788,2.909222597778851,6.095982142857142,True,4.502602370317996,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,25113640@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,69843317@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,10012675@N05,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,10602166@N06,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,10031363@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,8684258@N02,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,55372451@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,36061217@N04,6,537.0218749765788,2.909222597778851,6.213444739840486,True,4.561333668809668,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,28066281@N03,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,53025862@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,51149594@N07,6,537.0218749765788,2.909222597778851,6.023163302418622,True,4.466192950098737,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,41555937@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,49503207397@N01,7,588.1030302228761,2.8954611298889423,5.6303604894719435,True,4.262910809680443,1.0,0.0,7-22-6-28-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,51050970@N07,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,24741597@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,24585780@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,40451262@N00,6,537.0218749765788,2.909222597778851,6.007911392405063,True,4.458566995091957,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,27124254@N00,6,537.0218749765788,2.909222597778851,6.018229034064871,True,4.463725815921861,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,64509021@N06,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,23836265@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,69635173@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,67917860@N00,6,537.0218749765788,2.909222597778851,1.6041666666666676,True,2.2566946322227595,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,20605823@N00,6,537.0218749765788,2.909222597778851,6.181558748277897,True,4.545390673028374,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,12316147@N05,7,588.1030302228761,2.8954611298889423,5.775750324060225,True,4.335605726974584,1.0,0.0,7-22-6-28-7-27-11-7-14-30-7,1,
ClusterPerDayByInterest,7,200,33906853@N00,6,537.0218749765788,2.909222597778851,6.056246209824136,True,4.482734403801493,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,32665807@N06,6,537.0218749765788,2.909222597778851,6.004615309078411,True,4.456918953428631,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,56619626@N05,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,31499593@N03,6,537.0218749765788,2.909222597778851,6.001084036953616,True,4.455153317366234,1.0,0.00012044855040169621,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,68379435@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,16073996@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,42183741@N05,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,86993416@N00,6,537.0218749765788,2.909222597778851,6.192889985421106,True,4.551056291599979,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,15743963@N08,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,93851844@N00,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,26344918@N04,6,537.0218749765788,2.909222597778851,6.0,True,4.454611298889425,1.0,0.0,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,55289779@N00,6,537.0218749765788,2.909222597778851,6.6862297801742026,True,4.797726188976527,1.0,0.028204064703442583,7-22-6-28-7-27-11-7-8-7,1,
ClusterPerDayByInterest,7,200,22996605@N05,7,594.4665269777165,3.8003380009657173,5.012803970223325,True,4.406570985594521,1.0,0.0,7-22-6-28-7-27-11-7-23-16-7,1,
NormalKmeans,7,200,19614198@N00,7,595.4002734934896,3.4413326895219702,6.0,True,4.720666344760986,1.0,0.0,7-28-6-22-7-11-27-7-21-10-7,1,1.0
NormalKmeans,7,200,64509021@N06,7,595.4002734934896,3.4413326895219702,6.0,True,4.720666344760986,1.0,0.0,7-28-6-22-7-11-27-7-21-10-7,1,1.0
